variant_name,layer_index,probe_name,diagnostic_family,run_count,exactness_mean,exactness_std,curl_energy_mean,curl_energy_std,exactness_positional_mean,exactness_positional_std,curl_energy_positional_mean,curl_energy_positional_std
pretrained,2,exact_r8,probe,2,1.0,0.0,2.9923158704438735e-15,1.363054114733039e-16,0.9991219855017133,0.0003599668671652189,0.005268093550209111,0.0021597974312233237
pretrained,2,pairwise,probe,2,0.8273584476361672,0.036655134930662366,1.0358493101472657,0.21993082114508883,0.8178981153501405,0.030629892590351815,1.0926113057260711,0.1837793586153184
pretrained,2,pairwise_plus_triadic,probe,2,0.6467316179639764,0.0069717560688033215,2.1196102897326154,0.041830548705650485,0.6422471174349387,0.002033897151717775,2.1465172831796937,0.01220339081284059
pretrained,2,raw_projection_r4,raw_projection,2,1.0,0.0,2.9504161388710294e-15,9.810247030457956e-17,0.9996150947279401,0.00032513600910828857,0.002309426983427127,0.001950810430153974
pretrained,2,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.43997610277599764,0.003360441403385575,3.3601434065235987,0.0201626355421098,0.4400614272389147,0.0030304971413096424,3.359631436566512,0.01818297816487457
pretrained,3,exact_r1,probe,2,1.0,0.0,2.169639437921063e-15,3.2458361770808433e-16,0.9996094447043207,0.00010504458081153882,0.0023433418468307033,0.0006302710799963779
pretrained,3,exact_r16,probe,2,1.0,0.0,3.11514450138557e-15,2.4794198682695602e-17,0.9992318143033319,0.00030406814589533596,0.00460911268682038,0.001824390951757362
pretrained,3,exact_r2,probe,2,1.0,0.0,2.9358983358725927e-15,2.00795870772566e-16,0.9988273477388753,0.0009252480092409163,0.0070358987731095925,0.005551489032972817
pretrained,3,exact_r4,probe,2,1.0,0.0,2.6978704662841493e-15,4.050474454118651e-16,0.9987060173104206,0.0011654396793536084,0.007763887391370695,0.006992650719375993
pretrained,3,exact_r64,probe,2,1.0,0.0,2.9879724864033333e-15,6.1944041238472004e-18,0.9993804287579324,0.0001536340434156747,0.0037174316231458862,0.0009217930275081428
pretrained,3,exact_r8,probe,2,1.0,0.0,2.7268482472093036e-15,3.877533626654593e-16,0.9991938316573699,0.0006790972430472141,0.004837008208899836,0.004074573580687161
pretrained,3,pairwise,probe,2,0.7695853314879868,0.09920356819980711,1.3824880162460937,0.5952213825643756,0.7615117333415482,0.09786230913696639,1.4309295896026824,0.5871738565779172
pretrained,3,pairwise_plus_triadic,probe,2,0.7748971138563421,0.0987055566475056,1.350617305479116,0.5922333272995165,0.7660948663122125,0.09569849783695127,1.403430788881249,0.5741909911193176
pretrained,3,raw_projection_r4,raw_projection,2,1.0,0.0,3.1446832646216294e-15,5.422633933480212e-17,0.9993941595570909,0.00015337033292597255,0.003635048056215358,0.000920223961756504
pretrained,3,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.5323296079619063,0.0011206416769968697,2.8060223162174225,0.006723897477185479,0.5323808468464348,0.0017037720094169309,2.8057149292694197,0.010222625617399643
pretrained,4,exact_r1,probe,2,1.0,0.0,2.940937501478026e-15,2.0193336236576553e-16,0.9982393226689763,0.0024429460727790225,0.010564070587078176,0.014657678507166417
pretrained,4,exact_r16,probe,2,1.0,0.0,3.151889114524626e-15,2.1532490134100644e-17,0.9990684936443965,0.0005759753195124758,0.005589033830296506,0.003455836988922857
pretrained,4,exact_r2,probe,2,1.0,0.0,3.2469326137912943e-15,1.5934073424295103e-16,0.9990594910664691,0.00029234137067011927,0.00564306110593154,0.0017540484126663824
pretrained,4,exact_r4,probe,2,1.0,0.0,3.333952869513649e-15,1.4315556873290674e-16,0.999475582399302,0.0006413863503420917,0.0031465097211669977,0.0038483130046206415
pretrained,4,exact_r64,probe,2,1.0,0.0,3.1212053154965652e-15,1.745660211575494e-18,0.9992951456871297,0.00027141458232516876,0.004229123924031026,0.0016284927897462216
pretrained,4,exact_r8,probe,2,1.0,0.0,3.166611112571809e-15,1.5372640171188084e-16,0.999132757799493,0.0005853769935949461,0.005203452279399951,0.0035122698761082807
pretrained,4,pairwise,probe,2,0.8410480107284255,0.0704293720807451,0.9537119359398882,0.4225762490212552,0.837426447413034,0.06685879000292165,0.9754413274220295,0.4011527618226701
pretrained,4,pairwise_plus_triadic,probe,2,0.6347372122108936,0.022558423974388255,2.191576734185219,0.1353505286266342,0.6285478491336107,0.02721971819840978,2.228712918650773,0.16331830831239952
pretrained,4,raw_projection_r4,raw_projection,2,1.0,0.0,2.792410654065425e-15,1.754868436301165e-18,0.9993844168881576,0.00016479476305053525,0.0036934967081631636,0.000988780624179575
pretrained,4,raw_skew_bilinear_r8,raw_skew_bilinear,2,0.5738945584744215,0.0022717973796290395,2.5566326686077647,0.013630734521078217,0.5739680619703398,0.002900829435001375,2.556191604170534,0.017404980122245575
pretrained,5,exact_r1,probe,2,1.0,0.0,2.4653480952516782e-15,5.968502917041993e-16,0.9983427592863638,0.001353834336078643,0.00994344002255174,0.008122996898031313
pretrained,5,exact_r16,probe,2,1.0,0.0,2.9765158284919564e-15,9.83491970199481e-17,0.9992082671572765,0.00031527979297217335,0.004750400336181176,0.0018916908620183982
pretrained,5,exact_r2,probe,2,1.0,0.0,2.9497335288878987e-15,3.169194625186264e-16,0.998944413744741,0.0001278992947894322,0.006333520327946947,0.0007674093134882196
pretrained,5,exact_r4,probe,2,1.0,0.0,3.1885535874648506e-15,1.5525580771981966e-16,0.9992039681722721,0.00014808851328552058,0.00477618496451113,0.0008885236848071907
