run_seed,variant_name,layer_index,probe_name,probe_family,group_type,group_name,example_count,test_accuracy,test_accuracy_polarity_invariant
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,template_id,balanced_triplet_align_reverse,40,0.425,0.575
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,template_id,balanced_triplet_sync_forward,32,0.375,0.625
19,pretrained,0,pairwise_plus_triadic,pairwise_plus_triadic,template_id,balanced_triplet_sync_reverse,34,0.5294117647058824,0.5294117647058824
19,pretrained,0,triadic,triadic,query_direction_type,hidden_positive,72,0.16666666666666666,0.8333333333333334
19,pretrained,0,triadic,triadic,query_direction_type,matched_negative,72,0.6666666666666666,0.6666666666666666
19,pretrained,0,triadic,triadic,query_distance_type,visible_5,48,0.3541666666666667,0.6458333333333333
19,pretrained,0,triadic,triadic,query_distance_type,visible_6,48,0.4166666666666667,0.5833333333333333
19,pretrained,0,triadic,triadic,query_distance_type,visible_7,48,0.4791666666666667,0.5208333333333333
19,pretrained,0,triadic,triadic,query_type,hidden_positive_visible_5,24,0.25,0.75
19,pretrained,0,triadic,triadic,query_type,hidden_positive_visible_6,24,0.20833333333333334,0.7916666666666666
19,pretrained,0,triadic,triadic,query_type,hidden_positive_visible_7,24,0.041666666666666664,0.9583333333333334
19,pretrained,0,triadic,triadic,query_type,matched_negative_visible_5,24,0.4583333333333333,0.5416666666666667
19,pretrained,0,triadic,triadic,query_type,matched_negative_visible_6,24,0.625,0.625
19,pretrained,0,triadic,triadic,query_type,matched_negative_visible_7,24,0.9166666666666666,0.9166666666666666
19,pretrained,0,triadic,triadic,relation_id,masked_balanced_triplet,144,0.4166666666666667,0.5833333333333333
19,pretrained,0,triadic,triadic,template_family_id,balanced_align,78,0.3974358974358974,0.6025641025641026
19,pretrained,0,triadic,triadic,template_family_id,balanced_sync,66,0.4393939393939394,0.5606060606060606
19,pretrained,0,triadic,triadic,template_id,balanced_triplet_align_forward,38,0.4473684210526316,0.5526315789473684
19,pretrained,0,triadic,triadic,template_id,balanced_triplet_align_reverse,40,0.35,0.65
19,pretrained,0,triadic,triadic,template_id,balanced_triplet_sync_forward,32,0.40625,0.59375
19,pretrained,0,triadic,triadic,template_id,balanced_triplet_sync_reverse,34,0.47058823529411764,0.5294117647058824
19,pretrained,1,query_only,query_only,query_direction_type,hidden_positive,72,0.6805555555555556,0.6805555555555556
19,pretrained,1,query_only,query_only,query_direction_type,matched_negative,72,0.3194444444444444,0.6805555555555556
19,pretrained,1,query_only,query_only,query_distance_type,visible_5,48,0.5,0.5
19,pretrained,1,query_only,query_only,query_distance_type,visible_6,48,0.5,0.5
19,pretrained,1,query_only,query_only,query_distance_type,visible_7,48,0.5,0.5
19,pretrained,1,query_only,query_only,query_type,hidden_positive_visible_5,24,0.6666666666666666,0.6666666666666666
19,pretrained,1,query_only,query_only,query_type,hidden_positive_visible_6,24,0.7916666666666666,0.7916666666666666
19,pretrained,1,query_only,query_only,query_type,hidden_positive_visible_7,24,0.5833333333333334,0.5833333333333334
19,pretrained,1,query_only,query_only,query_type,matched_negative_visible_5,24,0.3333333333333333,0.6666666666666667
19,pretrained,1,query_only,query_only,query_type,matched_negative_visible_6,24,0.20833333333333334,0.7916666666666666
19,pretrained,1,query_only,query_only,query_type,matched_negative_visible_7,24,0.4166666666666667,0.5833333333333333
19,pretrained,1,query_only,query_only,relation_id,masked_balanced_triplet,144,0.5,0.5
19,pretrained,1,query_only,query_only,template_family_id,balanced_align,78,0.5,0.5
19,pretrained,1,query_only,query_only,template_family_id,balanced_sync,66,0.5,0.5
19,pretrained,1,query_only,query_only,template_id,balanced_triplet_align_forward,38,0.5,0.5
19,pretrained,1,query_only,query_only,template_id,balanced_triplet_align_reverse,40,0.5,0.5
19,pretrained,1,query_only,query_only,template_id,balanced_triplet_sync_forward,32,0.5,0.5
19,pretrained,1,query_only,query_only,template_id,balanced_triplet_sync_reverse,34,0.5,0.5
19,pretrained,1,exact_r1,exact,query_direction_type,hidden_positive,72,0.4722222222222222,0.5277777777777778
19,pretrained,1,exact_r1,exact,query_direction_type,matched_negative,72,0.4583333333333333,0.5416666666666667
19,pretrained,1,exact_r1,exact,query_distance_type,visible_5,48,0.5,0.5
19,pretrained,1,exact_r1,exact,query_distance_type,visible_6,48,0.4791666666666667,0.5208333333333333
19,pretrained,1,exact_r1,exact,query_distance_type,visible_7,48,0.4166666666666667,0.5833333333333333
19,pretrained,1,exact_r1,exact,query_type,hidden_positive_visible_5,24,0.5,0.5
19,pretrained,1,exact_r1,exact,query_type,hidden_positive_visible_6,24,0.5416666666666666,0.5416666666666666
19,pretrained,1,exact_r1,exact,query_type,hidden_positive_visible_7,24,0.375,0.625
19,pretrained,1,exact_r1,exact,query_type,matched_negative_visible_5,24,0.5,0.5
19,pretrained,1,exact_r1,exact,query_type,matched_negative_visible_6,24,0.4166666666666667,0.5833333333333333
19,pretrained,1,exact_r1,exact,query_type,matched_negative_visible_7,24,0.4583333333333333,0.5416666666666667
19,pretrained,1,exact_r1,exact,relation_id,masked_balanced_triplet,144,0.4652777777777778,0.5347222222222222
19,pretrained,1,exact_r1,exact,template_family_id,balanced_align,78,0.44871794871794873,0.5512820512820513
19,pretrained,1,exact_r1,exact,template_family_id,balanced_sync,66,0.48484848484848486,0.5151515151515151
19,pretrained,1,exact_r1,exact,template_id,balanced_triplet_align_forward,38,0.5263157894736842,0.5263157894736842
19,pretrained,1,exact_r1,exact,template_id,balanced_triplet_align_reverse,40,0.375,0.625
19,pretrained,1,exact_r1,exact,template_id,balanced_triplet_sync_forward,32,0.46875,0.53125
19,pretrained,1,exact_r1,exact,template_id,balanced_triplet_sync_reverse,34,0.5,0.5
19,pretrained,1,exact_r2,exact,query_direction_type,hidden_positive,72,0.5,0.5
19,pretrained,1,exact_r2,exact,query_direction_type,matched_negative,72,0.4444444444444444,0.5555555555555556
19,pretrained,1,exact_r2,exact,query_distance_type,visible_5,48,0.375,0.625
19,pretrained,1,exact_r2,exact,query_distance_type,visible_6,48,0.5416666666666666,0.5416666666666666
